,time,avg_packet_len,packet_count,cpu_usage,mem_usage,bandwidth_calc,bandwidth,bandwidth_limit
253,2020-12-08 17:38:50.653503,206,90,4.9,2.2147876474836408,18540,18433,0
254,2020-12-08 17:38:51.681951,250,66,3.9,2.2147876474836408,16500,18364,0
255,2020-12-08 17:38:52.733493,205,92,3.8,2.2147876474836408,18860,20062,0
256,2020-12-08 17:38:53.756906,229,74,3.9,2.2147876474836408,16946,16084,0
257,2020-12-08 17:38:54.813411,195,91,4.7,2.2147876474836408,17745,22544,0
258,2020-12-08 17:38:55.837514,242,71,2.9,2.2147876474836408,17182,18551,0
259,2020-12-08 17:38:56.861394,189,88,4.9,2.2147876474836408,16632,17681,0
260,2020-12-08 17:38:57.885395,238,71,3.9,2.2147876474836408,16898,16669,0
261,2020-12-08 17:38:58.909466,211,83,3.9,2.2147876474836408,17513,16443,0
262,2020-12-08 17:38:59.937672,214,77,3.9,2.2147876474836408,16478,18898,0
263,2020-12-08 17:39:00.989514,206,91,4.8,2.2147876474836408,18746,17888,0
264,2020-12-08 17:39:02.013411,213,83,3.9,2.2147876474836408,17679,17548,0
265,2020-12-08 17:39:03.072876,216,81,3.8,2.2147876474836408,17496,18707,0
266,2020-12-08 17:39:04.157520,241,71,4.6,2.2147876474836408,17111,20210,0
267,2020-12-08 17:39:05.185538,207,86,2.9,2.2147876474836408,17802,18359,0
268,2020-12-08 17:39:06.236723,241,68,4.8,2.2147876474836408,16388,18993,0
269,2020-12-08 17:39:07.293578,209,84,3.8,2.2147876474836408,17556,20301,0
270,2020-12-08 17:39:08.349552,231,79,3.8,2.2147876474836408,18249,19654,0
271,2020-12-08 17:39:09.373498,205,80,3.9,2.2147876474836408,16400,16342,0
272,2020-12-08 17:39:10.397433,220,77,4.9,2.2147876474836408,16940,17422,0
273,2020-12-08 17:39:11.421419,213,78,4.9,2.2147876474836408,16614,15195,0
274,2020-12-08 17:39:12.477790,225,82,3.8,2.2147876474836408,18450,20792,0
275,2020-12-08 17:39:13.501213,226,72,4.9,2.2147876474836408,16272,16019,0
276,2020-12-08 17:39:14.525362,218,80,2.9,2.2147876474836408,17440,16843,0
277,2020-12-08 17:39:15.548555,230,71,2.9,2.2147876474836408,16330,16216,0
278,2020-12-08 17:39:16.573340,217,78,4.9,2.2147876474836408,16926,17052,0
279,2020-12-08 17:39:17.597494,242,58,2.9,2.2147876474836408,14036,17166,0
280,2020-12-08 17:39:18.625441,201,80,4.9,2.2147876474836408,16080,18622,0
281,2020-12-08 17:39:19.677488,228,80,3.8,2.2147876474836408,18240,17271,0
282,2020-12-08 17:39:20.733412,212,84,3.8,2.2147876474836408,17808,17946,0
283,2020-12-08 17:39:21.793545,250,70,3.8,2.2147876474836408,17500,19973,0
284,2020-12-08 17:39:22.877501,209,88,3.7,2.2147876474836408,18392,19919,0
285,2020-12-08 17:39:23.933572,245,66,3.8,2.2147876474836408,16170,18699,0
286,2020-12-08 17:39:24.957573,215,80,4.9,2.2147876474836408,17200,20372,0
287,2020-12-08 17:39:25.981469,228,68,3.9,2.2147876474836408,15504,17159,0
288,2020-12-08 17:39:27.006394,207,88,2.9,2.2147876474836408,18216,17190,0
289,2020-12-08 17:39:28.062338,216,78,5.7,2.2147876474836408,16848,20650,0
290,2020-12-08 17:39:29.085501,190,100,6.8,2.2147876474836408,19000,20595,0
291,2020-12-08 17:39:30.109502,220,93,4.9,2.2147876474836408,20460,54949,0
292,2020-12-08 17:39:31.165497,385,142,6.6,2.2147876474836408,54670,21575,0
293,2020-12-08 17:39:32.189510,260,61,3.9,2.2147876474836408,15860,17762,0
294,2020-12-08 17:39:33.245492,221,89,4.7,2.2147876474836408,19669,26817,0
295,2020-12-08 17:39:34.269495,258,69,3.9,2.2147876474836408,17802,19042,0
296,2020-12-08 17:39:35.293534,189,103,3.9,2.2147876474836408,19467,19679,0
297,2020-12-08 17:39:36.317508,283,60,3.9,2.2147876474836408,16980,52690,0
298,2020-12-08 17:39:37.409539,195,94,4.6,2.2147876474836408,18330,17608,0
299,2020-12-08 17:39:38.461449,245,81,3.8,2.2147876474836408,19845,19663,0
300,2020-12-08 17:39:39.517456,195,108,3.8,2.2147876474836408,21060,19189,0
301,2020-12-08 17:39:40.573597,207,83,3.8,2.2147876474836408,17181,17737,0
302,2020-12-08 17:39:41.633678,207,89,3.8,2.2147876474836408,18423,16761,0
303,2020-12-08 17:39:42.653401,206,83,3.9,2.2147876474836408,17098,17121,0
304,2020-12-08 17:39:43.677492,203,87,3.9,2.2147876474836408,17661,16744,0
305,2020-12-08 17:39:44.701969,226,69,3.9,2.2147876474836408,15594,16316,0
306,2020-12-08 17:39:45.757365,185,99,3.8,2.2147876474836408,18315,17299,0
307,2020-12-08 17:39:46.781424,207,89,4.9,2.2147876474836408,18423,19249,0
308,2020-12-08 17:39:47.809525,222,73,2.9,2.2147876474836408,16206,17743,0
309,2020-12-08 17:39:48.861412,170,82,4.8,2.2147876474836408,13940,17814,0
310,2020-12-08 17:39:49.885522,226,81,3.9,2.2147876474836408,18306,34851,0
311,2020-12-08 17:39:50.909501,193,89,4.9,2.2147876474836408,17177,17112,0
312,2020-12-08 17:39:51.965229,245,68,4.7,2.2147876474836408,16660,16971,0
313,2020-12-08 17:39:52.989517,221,78,3.9,2.2147876474836408,17238,16595,0
314,2020-12-08 17:39:54.017497,228,73,2.9,2.2147876474836408,16644,16760,0
315,2020-12-08 17:39:55.069531,220,79,4.8,2.2147876474836408,17380,16626,0
316,2020-12-08 17:39:56.093312,226,73,4.9,2.2147876474836408,16498,16546,0
317,2020-12-08 17:39:57.117385,213,80,2.9,2.2147876474836408,17040,16498,0
318,2020-12-08 17:39:58.141553,233,67,4.9,2.2147876474836408,15611,16118,0
